target,model_family,task,n_train,n_validation,direction_accuracy,balanced_accuracy,params
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
QQQ_ret,xgboost,classification,44,30,0.43333333333333335,0.5,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 30, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
