target,model_family,task,n_train,n_validation,MAE,RMSE,params
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 1.0}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}"
SPY_ret,xgboost,regression,44,30,0.009229226539575804,0.01331193721748969,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009469484344818629,0.012823966899250196,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.00914046204015147,0.01307515783272332,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009629587910342186,0.01301704336705176,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009285360863206442,0.012861732423532715,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009330800189235015,0.012688756766686628,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009510820560318729,0.013000236842719627,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.00950402871193985,0.01299211776871543,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009510535078905523,0.012999719462909985,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009543379333652556,0.013009678051087725,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009507948633134365,0.01299884297673409,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009537652142196894,0.013007465508962375,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009468831335141247,0.013214985624323328,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009964291240161596,0.013281209769962854,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009164979143550541,0.012642713717956965,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.010249628784591331,0.013397078382416964,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.00964230373154084,0.012955548486548486,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009655038803288092,0.012926946293564459,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009490403846055269,0.012994646573273443,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009498718085549772,0.01299798608233683,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.00948320274349302,0.012985772125704627,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009488307133167981,0.012991069811520138,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009494011230915785,0.01299320167522536,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009483667703196407,0.012985839718873762,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009643021893176094,0.013527666407797657,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.010715974684940883,0.013972056600956694,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009670647305548192,0.013052613380265468,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.010719833394231585,0.01369308295440627,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009751866870270265,0.013116087795885013,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009722765985478958,0.013059886551482549,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009495199505388737,0.013004246645763677,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009502971342615784,0.013005638720000951,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009495727122910321,0.012994157829262307,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009501757363639772,0.013002706236745888,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009497171161845326,0.01299469201215711,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009508387596507867,0.013000342865462101,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}"
SPY_ret,xgboost,regression,44,30,0.008940772949137414,0.013172264061299168,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.008667012956154843,0.012829267866027106,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009011378199383616,0.013077617898754825,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009426031326715214,0.012701867843057685,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009372138756023099,0.01266389905392371,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.00953811917926107,0.012712812006687389,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009532747040030857,0.013022024590332368,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009548440730360647,0.013028941533624277,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009530307813075681,0.01302003688865141,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009546766452963153,0.013027528315030342,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.00952145281822731,0.013011929224148233,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.00953696366198361,0.013014710864549212,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009489848482881983,0.012995256908594441,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.5, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.010478612209126974,0.014033688119901914,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.008846415373611574,0.013849280596570247,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.00905190748246697,0.012976735558905427,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.008881624846731623,0.013194324642982671,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 3.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009252453612733321,0.012843266538805558,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.009165822092586507,0.012683294221897094,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 3, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.0, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.9}"
SPY_ret,xgboost,regression,44,30,0.0095706682104369,0.013045113638718719,"{""model__colsample_bytree"": 0.9, ""model__learning_rate"": 0.06, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 80, ""model__reg_alpha"": 0.1, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.9}"
